university,konu,tr,en
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET PAINLEVE TESTİ VE PAINLEVE DENKLEMLERİNİN HİYERARŞİLERİ Fahd Jrad Matematik Bölümü Doktora Tez Yöneticisi: Assoc. Prof. Dr. Uğurhan Muğan Ocak, 2001 Son zamanlarda Painleve özelliğine sahip, yüksek dereceli adi diferansiyel den klemleri bulmaya ilgi oluşmuştur. Bu tezde, birinci, ikinci ve üçüncü Painleve denklemlerinden başlayarak, Painleve özelliğine sahip yüksek dereceli polinom ve polinom olmayan adi diferansiyel denklemler tekil nokta analizi kullanılarak bulunmuştur. Anahter Kelimeler: Painleve özelliği, Hareketli tekil nokta, Rezonans, Uyumluluk şartlan.","ABSTRACT PAINLEVE TEST AND THE PAINLEVE EQUATIONS HIERARCHIES Fahd Jrad Ph. D. in Mathematics Supervisor: Assoc. Prof. Dr. Uğurhan Muğan January, 2001 Recently there has been a considerable interest in obtaining higher order ordi nary differential equations having the Painleve property. In this thesis, start ing from the first, the second and the third Painleve transcendents polynomial and non-polynomial type higher order ordinary differential equations having the Painleve property have been obtained by using the singular point analysis. Keywords : Painleve property, movable singularity, resonances, compatibil ity conditions. iv ""SCVteBKÖ?RETfefl&DRC"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET TÜM BİR FONKSİYONUN MAKSİMUM MODULUS NOKTALARI İLE SIFIR KÜMESİ ARASINDAKİ UZAKLIK Adem Ersin Üreyen Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Profesör Doktor Iossif V. Ostrovskii Eylül, 2001 Derecesi sonlu olan bir tüm fonksiyonun maksimum modulus noktaları ile sıfır kümesi arasındaki uzaklık için aşağıdan asimtotik sınır buluyoruz. Bilinen sınırlar(Macintyre,1938) daha kesin ama sadece bazı maksimum noktaları için geçerli ve tümü için geçerli olamaz. Bulduğumuz sınırlar tüm maksimum mod ulus noktaları için geçerli ve bazı açılardan kesin. Kullandığımız metod Macintyre'm fikirlerine ve en yakın ve güçlü en yakın derecelerin tekniklerine dayalıdır. Anahtar kelimeler: Tüm fonksiyon, Maksimum modulus noktaları, Sıfır kümesi, En yakın derece, Güçlü en yakın derece. iv","ABSTRACT THE DISTANCE BETWEEN MAXIMUM MODULUS POINTS AND THE ZERO SET OF AN ENTIRE FUNCTION Adem Ersin Üreyen M.S. in Mathematics Supervisor: Prof. Dr. Iossif V. Ostrovskii September, 2001 We obtain asymptotical bounds from below for the distance between a maximum modulus point and the zero set of an entire function of finite order. Known bounds(Macintyre,1938) are more precise but they are valid only for some maximum modulus points and can not be valid for all of them. Our bounds are valid for each maximum modulus point and are precise in some sense. Our method is based on Macintyre's ideas and on the techniques of proxi mate and strong proximate orders. Keywords: Entire function, Maximum modulus point, Zero set, Proximate order, Strong proximate order. Ill"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET ÖKLİT VE MINKOWSKI UZAYLARINDA UZAY ÇOKGENLERİNİN SİMPLEKTİK GEOMETRİLERİ VE TOPOLOJİLERİ Emrah PAKSOY Matematik Bölümü Yüksek Lisans Danışman: Prof. Dr. Alexander A. Klyaclıko Temmuz, 2000 Bu çalışmada, Oklit uzaylarmdaki uzaysal çokgenler ile pro jektif karmaşık doğru P1 üzerindeki nokta, konngüra,syonla.rı a,ra,smda.ki bağlantıyı in celedik. Bütün tekil olmayan 6-gen uzayları bularak, çokgen uzayların Clıovv(kohomoloji) halkalarını hesaplamada kullanılan metodlar geliştirdik. Buna ek olarak, Fa.no olan 6-gen uzaylarını bulduk. Bütün bu cebirsel ve cebirsel topolojik özelliklerin yarıısıra, tekil olmayan çokgen uzaylarına, çeşitli geometrik yapılar koyduk, bu tür çokgen uzayların simplektik ge ometrik özelliklerini yakından inceledik. Aynı zamanda Oklit uzaylarmdaki çokgen uzaylarının bilinen bazı özelliklerini, Minkowski uzaylarmdaki uza ysal çokgenlere uyarladık.. Bununla birlikte bu uzaysal çokgenlerin modül uzaylarmdaki hemen hemen karmaşık yapıların entegre edilebilir olduğunu göstermede kullandığımız çeşitli aralar bulduk. Anahtar Kelimeler ve ifadeler: Hemen hemen karmaşık yapi, kohomoloji, Fano varyete, entegre edilebilirlik, Minkowski uzayı, modül uzayı, istikrarlılık iv","ABSTRACT SYMPLECTIC GEOMETRY AND TOPOLOGY OF SPATIAL POLYGONS IN EUCLIDEAN AND MINKOWSKI SPACES. Emrah PAKSOY M. S. in Mathematics Advisor: Prof. Dr. Alexander A. Klyachko July, 2000 In this work, we studied the relations between spatial polygons in Eu clidean spaces and point configurations in projective line P1. We classi fied all non-singular hexagon spaces and modified some methods to evaluate Chow(cohomology) rings of polygon spaces. In addition, we determine the Fan o Hexagon spaces. Besides these algebraic and algebraic topological properties, we also gave explicit, geometric structures to non-singular polygon spaces and examined their symplectic geometrical properties. We adapted some previ ously known results for polygons in Euclidean space to polygons in Minkowski space M3 and established explicit calculational tools which are used in showing the integrability of the almost complex structure of moduli spaces of spatial polygons. Keywords and Phrases: almost complex structure, cohomology, Fano vari ety, integrability, Minkowski space, moduli, point configurations, stability. Ill"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET RIEMANN'IN SINIR, DEĞER, PROBLEMİ Ayşe Mutlu Derya Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Profesör Doktor Iossif V. Ostrovskii September, 2000 Sonlu ve sonsuz indeksli Riemanrı sınır değer problemini çalışıyoruz. Sonlu indeksli problemin çözümünün esası Plemelj-Sokhotski formülüne bağlıdır. Sonsuz indeksli problemin çözümü sadece Plemelj-Sokhotski formülüne değil ayrıca tüm fonksiyonlar teorisinden bazı sonuçlara da bağlıdır. Anahtar kelimeler: Cauchy tipi integral. Holder koşulu. Tekil integral, indeks, Vertisiti, Homojen Riemann sınır değer problemi, Homojen olmayan Riemann sınır değer problemi. iv","ABSTRACT RIEMANN BOUNDARY VALUE PROBLEM Ayşe Mutlu Derya M.S. in Mathematics Supervisor: Prof. Dr. Iossif V. Ostrovskii September, 2000 We study the Riemann boundary value problem with finite and infinite index. The basis of the solution of the problem with the finite index is tlie Flemclj- Sokhotski formula. The solution of the problem with infinite index depends not only on the Plemelj-Sokhotski formula but also on some results of the entire functions theory. Keywords: Cauchy type integral, Holder condition, Singular integral, Index, Verticity, Homogeneous Riemann boundary value problem, N on-homogeneous Riemann boundary value problem. m"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET SONLU CİSİMLER ÜZERİNDEKİ VEKTÖR DEĞİŞMEZLERİNİN DERECELERİNİN ALT SINIRLARI ÜZERİNE Uğur Madran Matematik Bölümü Yüksek Lisans Danışman: Prof. Dr. S. A. Stepanov Eylül, 2000 Bu tezin amacı özel bir durum için modüler değişmezlik teorisinde dereceler üzerine bir alt sınır bulmaktır. Karakteristiği p olan k sonlu cismi ve eleman sayısı p ile bölünen G grubu için aşağıdaki sonuç elde edilmiştir: Eğer her değişkene göre derecesi en fazla p - 1 olan değişmez polinomlarm, yörünge toplamlarının polinomları şeklinde ifade edilebileceklerini varsayarsak, o zaman değişmezlik halkasını fc(Vm]G oluşturan polinomların içinde derecesi en az ^^. ?Sı:\ > - olan bir polinom vardır. Burada V, boyutu n olan k üzerine bir vektör uzayını; Vm, V'nin m kopyasını ifade etmektedir ve m> n olmalıdır. Ayrıca t ile n\ aşağıdaki eşitsizlikleri sağlayan ve G grubunun ifade edilişine bağlı tam sayılardır; R~| < t < n + 1 ve 2 < ri\ < p. Anahtar Kelimeler ve ifadeler. Modüler değişmezlik teorisi, sonlu cisim, sonlu grup. iv","ABSTRACT ON LOWER DEGREE BOUNDS FOR VECTOR INVARIANTS OVER FINITE FIELDS Uğur Madran M. S. in Mathematics Advisor: Prof. Dr. S.A. Stepanov September, 2000 The purpose of this thesis is to obtain a lower degree bound in modular invariant theory for a special case. More precisely, let G be any group and k be a finite field of positive characteristic p such that p divides |G|. We prove that if an invariant which has degree at most p- 1 with respect to each variable can be written as a polynomial in orbit sums of monomials, then the invariant ring A;[Vrm]G of m copies of the vector space V over k with dimV = n requires a generator of degree ^s=|. ^y > ^ provided that m > n where t and nx depends on the representation of G such that f^] < t < n+ 1 and 2 < ni < p. Keywords and Phrases: Modular invariant theory, finite field, finite group. m"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET BAZI MODEL KOMPAKT KÜMELER İÇİN GENİŞLETME ÖZELLİĞİNİN GEOMETRİK KARAKTERİZASYONU Mıılıammed Alt un Matematik Yüksek Lisans Danışman: Doç. Dr. Alexander Gonclıarov Eylül 2000 Bu çalışmada vektörel bir uzayın alt kümelerinde tanımlanmış olan Whit- nej' fonksiyon uzaylarında lineer sürekli bir genişletme operatörünün var olma durumlarını inceledik. Ayrıca lineer topolojik invariantlar üzerinde, özellikle bir genişletme operatörünün var olma durumunu karakterize eden bir invariant üzerinde çalıştık. Son olarak bazı özel koınpakt kümelerde bir genişletme op eratörünün var olma durumu için yeter ve gerek şartlan verdik. Anahtar Kelimeler ve ifadeler: Frechet uzayları, Genişletme operatörü, Whit ney fonksiyonları, Lineer topolojik invariantlar.","ABSTRACT GEOMETRIC CHARACTERIZATION OF EXTENSION PROPERTY FOR MODEL COMPACT SETS Muhammed Altun M. S. in Mathematics Advisor: Assist. Prof. Alexander Goncharov September 2000 In this work we examined the existence of a linear continuous extension operator for the space of Whitney functions given on subsets of the whole space. We stud ied the linear topological invariants, especially an invariant which topologicals characterizes the existence of an extension operator. Finally, we gave necessary and sufficient conditions for the existence of an extension operator on some special type compact sets. Keywords and Phrases: Frechet spaces, Extension operator, Whitney func tions, Linear Topological Invariants. IV"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET TEK BOYUTLU MODELLER İÇİNDEKİ GIBBS ÖLÇÜLERİ VE FAZ DÖNÜŞÜMLERİ Saed Mallak Matematik Bölümü Doktora Tez Yöneticisi: Asst. Prof. Dr. Azer Kerimov Ocak, 2000 Bu tezde tek boyutlu modellerde limit Gibbs ölçüleri problemini çalışıyoruz. Limit Gibbs ölçüleri için teklik durumlarını araştırıyoruz. Tek boyutlu mod ellerde daha önce konjekçır edilmiş olan formülün doğru olmadığını gösteren bir model geliştiriyoruz. Bu konjekçırın bazi doğal düzenlilik şartlarının eklen mesi halinde geçerli olacağını gösteriyoruz. Ayrıca bu teklik teoremini bazı tek boyutlu modellere uyguluyoruz. Ânahter Kelimeler: Hamiltonyan, Gibbs Durumu, Aşırı Gibbs Durumu, Zemin Durumu, Faz Dönüşümü, Markov Zinciri, Bir Boyutlu Eğri. v.","ABSTRACT GIBBS MEASURES AND PHASE TRANSITIONS IN ONE-DIMENSIONAL MODELS Saed Mallak Ph. D. in Mathematics Supervisor: Asst. Prof. Dr. Azer Kerimov January, 2000 In this thesis we study the problem of limit Gibbs measures in one-dimensional models. We investigate uniqueness conditions for the limit Gibbs measures for one-dimensional models. We construct a one-dimensional model disproving a uniqueness conjecture formulated before for one-dimensional models. It turns out that this conjecture is correct under some natural regularity conditions. We also apply the uniqueness theorem to some one-dimensional models. Keywords : Hamiltonian, Gibbs State, Extreme Gibbs State. Ground State, Phase Transition, Markov Chain, One- Dimensional Contour. iv"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET HARDY VE NEVANLINNA SINIFLARINDA FAKTORİZASYON Seçil Gergün Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Profesör Doktor Iossif V. Ostrovskii Ağustos, 1999 Hardy ya da Nevanlinna sınıflarına ait fonksiyonların çarpanlarının da ilgili sınıflara ait olmalarının koşullarını buluyoruz. Metodumuzun temeli, bilinen teoremlerden daha zayıf koşulları olan, yukarı yarı-düzlemdeki harmonik fonksiyonların Poisson integrali biçiminde gösterilmesi ile ilgili teoremdir. Anahtar kelimeler: Poisson integrali, Blaschke çarpımı, Hardy sınıfı, Nevanlinna sınıfı. iv","ABSTRACT FACTORIZATION IN HARDY AND NEVANLINNA CLASSES Seçil Gergün M.S. in Mathematics Supervisor: Prof. Dr. Iossif V. Ostrovskii August, 1999 We find conditions under which the factors of a function belonging to Hardy or Nevanlinna class also belong to the corresponding class. The basis of our method is the theorem on the representation of a function harmonic in the upper half-plane by Poisson integral under much less restrictive conditions than previously known. Keywords: Poisson integral, Blaschke product, Hardy class, Nevanlinna class. in"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET SOLITON TEORİSİNDEN TÜRETİLEN WEINGARTEN YÜZEYLERİ Özgür Ceyhan Matematik Bölümü Yüksek Lisans Danışman: Prof. Dr. Metin Gürses Ağustos, 1999 Bu çalışmada Gauss-Mainardi-Codazzi denklemlerinin simetrileri ile bağıntılı R3 teki yüzeyleri türetmek için bir yöntem verildi. Bu yüzeyler arasında kürenin özel bir yeri olduğu belirlendi. Tüm entegre edilebilir denklemlerin sabit ayar dönüşümlerinden elde edilen yüzeylerin küre olduğu kanıtlandı. Ayrıca sine-Gordon denkleminin simetrileri kullanılarak türetilen tüm kompakt yüzeylerin küreye homeomorfık olduğu gösterildi. Sine-Gordon, sinh-Gordon, doğrusal olmayan Schrödinger ve değişik Korteweg-de Vries den klemlerinin simetrileri ile bağıntılı bazi Weingarten yüzeyleri verildi. Anahtar Kelimeler ve ifadeler. Solitonlar, entegre edilebilir yüzeyler, Wein garten yüzeyleri. iv","ABSTRACT WEINGARTEN SURFACES ARISING FROM SOLITON THEORY Özgür Ceyhan M. S. in Mathematics Advisor: Prof. Dr. Metin Gürses August, 1999 In this work we presented a method for constructing surfaces in M3 associ ated with the symmetries of Gauss-Mainardi-Codazzi equations. We show that among these surfaces the sphere has a unique role. Under constant gauge trans formations all integrable equations are mapped to a sphere. Furthermore we prove that all compact surfaces generated by symmetries of the sine-Gordon equation are homeomorphic to sphere. We also construct some Weingarten surfaces arising from the deformations of sine-Gordon, sinh-Gordon, nonlinear Schrödinger and modified Korteweg-de Vries equations. Keywords and Phrases: Solitons, integrable surfaces, Weingarten surfaces. Ill"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET TEKTERIMLI EĞRİLER VE TEĞET KONİLERİNİN COHEN-MACAULAY OLMA PROBLEMİ Sefa Feza Arslan Matematik Bölümü Doktora Danışman: Asst. Prof. Dr. Sinan Sertöz Şubat, 1999 Bu tezde, / > 4 için her afin /-uzayında orijindeki teğet konileri Cohen- Macaulay olan ve bu teğet konilerinin minimum üreteç sayısı istenildiği kadar büyük olabilen tekterimli eğriler olduğunu gösteriyoruz. Bu sonuca ulaşmak için, sonsuz sayıda tekterimli eğri ailelerinin ideallerinin tam bir betimlemesini veriyoruz. Bu tekterimli eğri ailelerinin teğet konilerim belirlemek ve bunların Cohen-Macaulay olduklarını incelemek için Gröbner teorisini kullanıyoruz. Ayrıca, bu tekterimli eğri ailelerinin Hilbert fonksiyonlarını hesaplıyoruz. Son olarak, projektif uzayda eksiksiz kesişimlerin cinslerini Hilbert polinom- larını kullanarak, bazı süperelliptik eğrilerin cinslerini de Riemann-Hurwitz formülünden yararlanarak hesaplıyoruz. Anahtar Kelimeler : Tekterimli eğriler, teğet koni, Cohen-Macaulay, Gröbner bazları, Hilbert fonksiyonu, cins.","ABSTRACT MONOMIAL CURVES AND THE COHEN-MACAULAYNESS OF THEIR TANGENT CONES Sefa Feza Arslan Ph. D. in Mathematics Advisor: Asst. Prof. Dr. Sinan Sertöz February, 1999 In this thesis, we show that in affine /-space with / > 4, there are mono mial curves with arbitrarily large minimal number of generators of the tangent cone and still having Cohen-Macaulay tangent cone. In order to prove this result, we give complete descriptions of the defining ideals of infinitely many families of monomial curves. We determine the tangent cones of these families of curves and check the Cohen-Macaulayness of their tangent cones by using Gröbner theory. Also, we compute the Hubert functions of these families of monomial curves. Finally, we make some genus computations by using the Hubert polynomials for complete intersections in projective case and by us ing Riemann-Hurwitz formula for complete intersection curves of superelliptic type. Keywords : Monomial curves, tangent cone, Cohen-Macaulay, Gröbner basis, Hubert function, genus. IV"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET YARI-DENKLIK PROBLEMİ VE WHITNEY UZAYLARININ İZOMORFİK SINIFANDIRIMI Bora Arslan Matematik Bölümü Doktora Damşman: Prof. Dr. Mefharet Kocatepe Ağustos, 1999 Köthe uzaylarının bazı alt sınıflarında yarı-denklik özelliğinin sağlandığını gösterdik. Ayrica, doğrusal topolojik değişmezler kullanarak reel sayı doğrusu üzerindeki bazı özel kompakt kümeler üzerinde tanımlı Whitney fonksiyonları uzaylarının izomorfik sınıflandırılmasını yaptık. Anahtar Kelimeler ve ifadeler. Yari-denklik Problemi, Doğrusal Topolojik Değişmezler, Whitney Uzayları","ABSTRACT THE QUASI-EQUIVALENCE PROBLEM AND ISOMORPHIC CLASSFICATION OF WHITNEY SPACES Bora Arslan Ph. D. in Mathematics Advisor: Prof. Dr. Mefharet Kocatepe August, 1999 We proved that the quasi-equivalence property holds in a subclass of the class of stable nuclear Frechet, Köthe spaces. Also we considered the isomorphic classification of spaces of Whitney functions on some special compact sets in R. As a tool we use linear topological invariants and obtain some conditions. Keywords and Phrases: Quasi-equivalence, Linear Topological Invariants, Whitney Spaces IV"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET EV TAHSİSAT PROBLEMLERİNDE TUTARLILIK Haluk İ. Ergin Matematik Bölümü Yüksek Lisans Tez Yöneticisi: Yard. Doç. Dr. Alexander Goncharov Haziran, 1999 Ev tahsisat problemlerinde, bir grup bölünmez malı, bu mallar üzerinde tercihleri bulunan bir grup kişiye tahsis etmenin sistematik yöntemleri araştırılmaktadır. Lojman, ofis ve görev tahsisatı bu problemlerin tipik örneklerini oluşturmaktadırlar. Bir tahsisata karar verildikten sonra, birey lerin fiili tahsisatlarının eşzamanlı olarak gerçekleşme olasılığı düşüktür. Bu yüzden, fiili tahsisatın izleyeceği sıradan bağımsız olan tahsisat kuralları cazip bir sınıf oluşturmaktadırlar. Bu tezde, yukarıda sözü geçen özellik tutarlılık prensibi ile modellenmekte ve çeşitli tek ve çok değerli tutarlı kural sınıfları be lirlenmektedir. Anahtar kelimeler: Tutarlılık, ev tahsisat problemleri, bölünmez mal tah sisatı. iv","ABSTRACT CONSISTENCY IN HOUSE ALLOCATION PROBLEMS Haluk İ. Ergin M.S. in Mathematics Supervisor: Asst. Prof. Dr. Alexander Goncharov June, 1999 In house allocation problems, we look for a systematic way of assigning a set of indivisible objects, e.g. houses, to a group of individuals having pref erences over these objects. Typical real life examples are graduate housing, assignment of offices and tasks. Once an allocation is decided upon, the actual assignments of the agents are not likely to take place simultaneously. There fore, rules whose predictions are independent of the sequence in which the actual assignments are realized turn out to be very appealing. We model this property via the consistency principle and identify various classes of consistent rules and correspondences. Keywords: Consistency, house allocation problems, assignment of indivisi ble objects. m"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"oz ENTEGRE EDİLEBİLİR DOĞRUSAL OLMAYAN DİFERENSİYEL DENKLEMLERİN SİMETRİLERİ VE SINIR ŞARTLARI T. Burak Gürel Matematik Bölümü Doktora Danışman: Prof. Metin Gürses Eylül, 1999 Entegre edilebilir doğrusal olmayan diferensiyel denklemler için ilk-sınır değer prob lemleri çok önemli olmakla beraber, özellikle kapalı yada yarı kapalı doğrular üzerinde ele alınınca oldukça zor problemlerdir. Ters spektral dönüşüm yada kul lanılmakta olan başka bir metodun bu doğrultuda genellenmesi dışında, uygun sınır şartlarının kullanılması da bu zorluğun bir parçasıdır. Sklyanin'in uygun smır şartları konusundaki öncü çalışmasından esinlenerek, simetri tekniklerini bu yönde bir metot geliştirmek için kullandık. Bu amaçla ilk olarak, bir smır şartının genel simetrilerle uyumlu olması tanımını verdik. Daha sonra tekrarlama operatörü ve simetriler için yeni ve amacımıza daha uygun formatlar geliştirdik. Gerekli teoremleri kanıtladıktan sonra metodumuzu entegre edilebilir diferensiyel denklemlerin bir çoğuna uyguladık, ve homojen olmayan simetrileri de kullanarak metodumuzu genelledik. En son olarak ayrık denklemleri ele aldık. Bu sınıftaki en önemli denklemlerden biri olan iki boyutlu ayrık Toda denklemini de inceledik. Geliştirdiğimiz test sayesinde, incelediğimiz den klemlerin birçoğu için yeni sınır şartları bulduk. viDaha önceden entegre edilebilirlik özelliği ile uyumlu olduğu bilinen sınır şartlarının hepsinin bizim testimizden geçmesi, yaklaşımımızı doğrulayan önemli bir nokta olduğu kanısındayız. Anahtar Kelimeler ve ifadeler. Entegre edilebilirlik, simetri, tekrarlama op eratörü, sınır şartı, ayrık denklem. vıı","ABSTRACT SYMMETRIES AND BOUNDARY CONDITIONS OF INTEGRABLE NONLINEAR PARTIAL DIFFERENTIAL EQUATIONS T. Burak Gürel Ph.D. in Mathematics Advisor: Prof. Metin Gürses September, 1999 The solutions of initial-boundary value problems for integrable nonlinear partial dif ferential equations have been one the most important problems in integrable systems on one hand, and on the other hand these kind problems have proved to be very hard especially when considered on half or bounded lines. The proper generalization of the Inverse Spectral Transform or any other possible method in a way that they apply on half or bounded lines, is a complicated problem itself. But one of the other obstacles is the choice of suitable boundary conditions. In this direction, there is a pioneering work of Sklyanin which has motivated us in considering the problem of establishing boundary conditions for integrable partial differential equations. To this end, we try to develop a way to find boundary conditions which would, in turn, be suitable for certain solution techniques. This could have been done in many dif ferent ways depending upon what is understood from integrability. Throughout this work, we use the phrase integrability in the sense of generalized symmetries which has proved to be one of the most efficient approaches. We first give a proper definition of compatibility of boundary condition with a symmetry. Then we interpret the well ivknown tools of symmetry approach in a different manner. These tools include the recursion operators and symmetries themselves. After some technical theorems, we pass to examples and consider many integrable equations. Furthermore, we give a generalization of the method which makes use of the non-homogeneous symmetries. Finally we finish by some discrete equations, including the 2D Toda lattice. It is crucial to note that all the boundary conditions that have been already known to be compatible with the integrability property of the original equation, pass our criterion of compatibility. Keywords and Phrases: Integrability, symmetry, recursion operator, boundary condition, lattice equation."
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET KODLAMA TEORİSİNDE CEBİRSEL GEOMETRİK METOTLAR İbrahim Özen Matematik Yüksek Lisans Tez Yöneticisi: Prof. Dr. Alexander A. Klyachko 1999 Bu çalışmada alt uzay olarak (yarı)istikrarlılık şartını sağlayan kodlar incelendi. Kod uzunluğu n ve enformasyon sembol sayısı fc'nm aralarında asal oldukları durumda bu kodların denklik smıflarindan meydana gelen projektif varyetenin Poincare polinomu elde edildi. Bu kodların minimum uzaklık parametresi d için bir alt sınır belirlendi. Otomorfizma grubu geçişken olan veya indirgenemz otomorfizma grubu olan nokta konfigûrasyonlarına karşılık gelen kodların (yarı)istikrarlı oldukları gösterildi. Aralarında asal n ve fc'ya sahip kod denklik sınıfları için bir kütle formülü bulundu. Parametreleri n ve &'nın, oranları -'in 0 veya l'den ayrı tutulmaları ve sonsuza yaklaşmaları durumunda bütün kodların (yarı)istikrarlı oldukları gösterildi. Anahtar Kelimeler: Lineer kod, varyete, modüler uzay, istikrarlılık, nokta konfigürasyonu. iv","ABSTRACT ALGEBRO GEOMETRIC METHODS IN CODING THEORY Ibrahim Özen M.S. in Mathematics Supervisor: Prof. Dr. Alexander A. Klyachko 1999 In this work, we studied a class of codes that, as a subspace, satisfy a certain condition for (semi)stability. We obtained the Poincare polynomial of the nonsingular projective variety which is formed by the equivalence classes of such codes having coprime code length n and number of information sym bols k. We gave a lower bound for the minimum distance parameter d of the semistable codes. We show that codes having transitive automorphism group or those corresponding to point configurations having irreducible au tomorphism group are (semi)stable. Also a mass formula for classes of stable codes with coprime n and k is obtained. For the asymptotic case, where n and k tend to infinity while their ratio £ is seperated both from 0 and 1, we show that all codes are stable. Keywords: Linear code, variety, moduli sapce, stability, point configu ration. m"
İhsan Doğramacı Bilkent Üniversitesi,Matematik = Mathematics,"ÖZET LENS UZAYLARININ A'O-HALKALARI VE J-GRUPLARI Mehmet Kırdar Matematik Bölümü Doktora Danışman: Prof. Dr. ibrahim Dibağ Şubat, 1998 Bu tezde, lens uzaylarının gerçel A'-teorisinin açık bir hesabını ve ayrıca bu sonuçları ve Adams konjektürünü kullanarak bu uzayların./-gruplarının bir be timlemesini, bu gurupları tanımlayan elemanlar ve üzerlerindeki ilişkiler yoluyla, yapıyoruz. Lens uzayların J-gruplarının, complex projektif uzayların lokal J- gruplarına yaklaştıklarını gösteriyoruz. Ayrıca. J-hesaplarının. klasik cross-section problemine ve James sayıları konjektürüne olan bağlantılarını yapıyoruz. Birçok zor geometrik problemi açık bırakıyoruz. Bütün sonuçlar siklik grupların alanlar üzerindeki temsilleri üzerinde olan aritmetik ve bir Atiyah-Segal isomorfîzmi uygu laması olarak görülebilir. Doğal olarak, halkalar üzerindeki temsilleri cebirsel K- teorisi gözüyle merak ediyoruz. Bunun sayı teorisiyle ilgili zor bir aritmetik problemi olduğunu farkediyoruz. Anahtar Kelimeler- : Topolojik A'-teorisi, lens uzayları, siklik grupların temsilleri, J-grubları, 7m(.7)-teorisi, cebirsel K-teorisi.","ABSTRACT JTO-RINGS AND J-GROUPS OF LENS SPACES Mehmet Kırdar Ph. D. in Mathematics Advisor: Prof. Dr. Ibrahim Dibağ February, 1998 In this thesis, we make the explicit computation of the real A'-theory of lens spaces and making use of these results and Adams conjecture, we describe their J-groups in terms of generators and relations. These computations give nice by-products on some geometrical problems related to lens spaces. We show that J-groups of lens spaces approximate localized J-groups of complex projective spaces. We also make connections of the J-computations with the classical cross-section problem and the James numbers conjecture. Many difficult geometric problems remain open. The results are related to some arithmetic on representations of cyclic groups over fields and the Atiyah-Segal isomormhism. Eventually, we are interested in representations over rings, in connection with Algebraic K-theory. This turns out to be a very non-trivial arithmetic problem related to number theory. Keywords : Topological K-Theory, Lens spaces, Representations of cyclic groups, J-groups, 7m(J)-theory. Algebraic K-theory. IV"
